,source,retweets,Text,timestamp,userlocation
2036,Twitter for iPhone,0.0,#Wine Down Wednesday 🍷 https://t.co/VI8SgpdXRA,2022-09-15 13:06:08,Daytona Beach
2037,Twitter Web App,0.0,"#Wine, it's in my veins and I can't get it out.",2022-09-15 13:04:23,
2038,Hootsuite Inc.,0.0,"https://t.co/LV7Y5DhiP2 ALDO Relaxing Guitar Track One Close To You Album Promo 61, Because You Deserve To Relax An… https://t.co/sGMEXoL64c",2022-09-15 13:03:36,USA
2039,Twitter for iPhone,2.0,"They’re ready! We’ll be spending this weekend making #wine 🍇

Second vintage of #Cambridge Riverside Rose 🍷 coming… https://t.co/V3JzmtExJC",2022-09-15 13:03:04,"Cambridge, England"
2040,Agorapulse app,2.0,"""...but this is really not about science because these arguments are not based upon science. They’re based upon how… https://t.co/IVruLerOaU",2022-09-15 13:02:08,London
2041,NatalieMacLeanTweets,1.0,".@drloosenwines just posted Loosen Bros. Dr. L Riesling 2021 review, rating, recipe &gt; https://t.co/qs7QYCi7hV… https://t.co/bup4n1Ky0V",2022-09-15 13:02:05,
2042,Hootsuite Inc.,0.0,"𝓖𝓲𝓯𝓽 𝓒𝓻𝓪𝓽𝓮𝓼
The perfect gift for any occasion!

#giftcrates #giftsforanyoccasion #flowers #wine #champagne… https://t.co/wBwRrdRyf1",2022-09-15 13:02:03,San Diego
2043,Twitter for iPhone,0.0,"Vesuvius wines, good vibes only! 🥰
#Vesuvius #vesuvio #wine #winetourism #winetasting #campania - Available in the… https://t.co/Z8AxRSxMCe",2022-09-15 13:01:15,Earth
2044,Twitter for iPhone,3.0,"RT @DrinksRetailing: Welcome to the latest issue of Drinks Retailing! To explore the biggest #Christmas drinks trends, plus our regular fea…",2022-09-15 13:00:42,United Kingdom
2045,Sendible,0.0,"Cheers to our WIN last week at the Michelangelo Awards! 🥂

Enjoy our award winning Chardonnay at your next gatherin… https://t.co/c68OskNvyf",2022-09-15 13:00:37,South Africa
2046,HubSpot,0.0,This deal marks the third acquisition of a Saint-Émilion Grand Cru vineyard for La Maison Younan in less than three… https://t.co/D69Sh78sRd,2022-09-15 13:00:01,
2047,Twitter Web App,0.0,Do #wine investment funds deliver? They're growing in popularity as an alternative investment. @WineSpectator digs… https://t.co/johs1xYxza,2022-09-15 12:59:55,
2048,The Social Jukebox,2.0,"Wine flies when you are having fun

https://t.co/SGk2bX2kll
Herdade Foz Da Represa keeping Style &amp; Tradition togeth… https://t.co/rRrbOVUesE",2022-09-15 12:58:23,"Mértola, Portugal"
2049,Twitter Web App,3.0,"RT @amylieberfarb: Opening wine at room temperature is wrong.

White wine should be served cooler than normal in summer heat. Wine warms up…",2022-09-15 12:55:35,New York City/Philadelphia
2050,Twitter for iPhone,0.0,Back doing what we love: finding new wines for you. Here: just a few of our new friends. #thursday #thursdayvibes… https://t.co/exmj5PXF0N,2022-09-15 12:55:32,"Franklin, MA"
2051,yolotweetmachine,0.0,"Feng Shui PiXiu Black Obsidian 12mm Bracelet ,Dark Blue Tiger Eye 10mm Bracelet, Gambling Luck #Bracelet, Money Bra… https://t.co/wzYrwMRmZx",2022-09-15 12:53:11,
2052,Hootsuite Inc.,0.0,"If you don't own a winery, you can still taste them all🐮

#MooMoo #MooMooHerd #Pretoria #MooMooBrooklyn… https://t.co/Ipaz2dCE73",2022-09-15 12:51:50,South Africa
2053,Twitter for Android,36.0,RT @Cicci_Esmeralda: Hello 💗#hi #hello #Twitter #vigna #15settembre #work #wine #home #wines https://t.co/5enaex8K2D,2022-09-15 12:51:10,
2054,IFTTT,0.0,RT WineSpectator: VIDEO CONTEST: It's time to vote for the winner of @WineSpectator's 2022 Video Contest! You can w… https://t.co/cjSEyqQ48T,2022-09-15 12:50:00,"Los Angeles, CA"
2055,IFTTT,0.0,"RT WineSpectator: RESTAURANTS: Opened by a couple raised in food and #wine, Les Petites Canailles in #PasoRobles ce… https://t.co/7BBCafFiKM",2022-09-15 12:49:59,"Los Angeles, CA"
2056,TheSexyestBot,36.0,RT @Cicci_Esmeralda: Hello 💗#hi #hello #Twitter #vigna #15settembre #work #wine #home #wines https://t.co/5enaex8K2D,2022-09-15 12:49:09,Italia
2057,Twitter Web App,2.0,"RT @Randbreloaded: #NewYork get tickets for this #food, #wine and #music event, October Hype October 15th https://t.co/OfbUeXkAc6 @Randbrel…",2022-09-15 12:46:54,"Lanham, MD"
2058,Twitter Web App,2.0,"RT @Randbreloaded: Breaking news  ""October Hype"" https://t.co/P3DvpzXqrm
@Randbreloaded #NewYork #openmic #poetry #mcees #wine #spokenword…",2022-09-15 12:46:29,"Lanham, MD"
2059,Twitter for iPhone,23.0,"RT @DemiCassiani: A nice Chardonnay from Margaret River
.
@Moss_Wood #wine #Australia @winewankers @damewine @TheWiningHour @_drazzari @nin…",2022-09-15 12:43:44,Italy
2060,LaterMedia,0.0,Read the latest #secretsommelieruk #article on regional #diversity &amp; #sustainability from #Calvet #wines #tasting… https://t.co/pFQCsiDZit,2022-09-15 12:41:59,London
2061,Tweet Suite,0.0,Some speciality niches we work with are in the #wine #fitness #wellness #auto industries! https://t.co/WzImmhBGZH https://t.co/KI9GG84moM,2022-09-15 12:40:07,"Naples, FL"
2062,Twitter for iPhone,36.0,Hello 💗#hi #hello #Twitter #vigna #15settembre #work #wine #home #wines https://t.co/5enaex8K2D,2022-09-15 12:32:36,"Pavia, Lombardia"
2063,CRW-Tweety,0.0,"Fresh &amp; lively #sparkling #prosecco perfect for celebrating! #Wine from #Italy.

Buy online: https://t.co/KsCu9FRWV9 https://t.co/9EwEwCQuLW",2022-09-15 12:30:07,United Kingdom
2064,recurpost.com,0.0,"Waiting on something? Let this fine jazz piano ballad keep you company! 🎵

Listen on your service of choice 👉… https://t.co/VxG6hHeq3G",2022-09-15 12:29:20,"Stockholm, Sweden"
2065,Twitter for Android,4.0,"RT @Shobha41575150: ""MEN are like #WINE🍷the best improve with AGE."" 
#postoftheday https://t.co/2HJCTgQxCN",2022-09-15 12:28:41,"Kolkata, India"
2066,Twitter for iPhone,1.0,"RT @Wallace_Asti: Delicious Pizza from our stone oven pizza, choose Neapolitan or Pinsa 🍷🍕🇮🇹 Collections available!
#Wine #Pizza #crokePark…",2022-09-15 12:27:25,Tokyo
2067,Twitter Web App,0.0,Did you know that all wine grapes were red originally? Yes! White grapes are the result of a mutation. But in this… https://t.co/gDW3H0o7pS,2022-09-15 12:27:13,
2068,Twitter for iPhone,1.0,RT @Wallace_Asti: Choose any of our wide range of Italian wine tonight and every Tuesday and get a free large pizza!  See our full range of…,2022-09-15 12:26:53,Tokyo
2069,RajputPy,0.0,"Layered Wine Scene, Layered Art, Wine Lover Gift
 #art #wine #LoverGift #scene #Layered #CreationsbyCasady

👉… https://t.co/FXbhrbAd4K",2022-09-15 12:26:42,"QUEENS VILLAGE, NY 🇺🇸"
2070,Twitter for iPhone,0.0,"If you’re curious about wine, Mt Vesuvius, Roman history &amp; wine tourism, this is us! 2 minute read. #wine #vesuvio… https://t.co/RmArGksUr4",2022-09-15 12:26:21,Vesuvio 
2071,mdkhasib,0.0,"3D Layered Wine Scene, Layered Art, Wine Lover Gift
 #LoverGift #Layered #scene #art #wine #CreationsbyCasady

👉… https://t.co/jekmOlsdXx",2022-09-15 12:25:41,Dhaka
2072,Twitter for Android,0.0,"When purchasing #wine for home use or dinner parties I always choose #organic, then an #Italian import at… https://t.co/UIHmyMbGp1",2022-09-15 12:25:01,"Cincinnati, OH"
2073,Twitter Web App,1.0,"RT @junedarville: 😍 𝐒𝐩𝐢𝐜𝐞𝐝 𝐏𝐨𝐚𝐜𝐡𝐞𝐝 𝐏𝐞𝐚𝐫𝐬 𝐢𝐧 𝐑𝐞𝐝 𝐖𝐢𝐧𝐞
😍 An easy make ahead #dessert and the ultimate #christmas treat. Needless to say that…",2022-09-15 12:23:52,
2074,Twitter for iPhone,0.0,"RIP great entrepreneur Fred Franzia, creator of #TwoBuckChuck #wine  https://t.co/1zNIZ12vRW",2022-09-15 12:21:35,Boston and Worldwide
2075,Twitter for Android,4.0,"RT @Shobha41575150: ""MEN are like #WINE🍷the best improve with AGE."" 
#postoftheday https://t.co/2HJCTgQxCN",2022-09-15 12:21:24,
2076,Twitter for iPhone,4.0,"""MEN are like #WINE🍷the best improve with AGE."" 
#postoftheday https://t.co/2HJCTgQxCN",2022-09-15 12:20:53,Hell
2077,Twitter Web App,104.0,"RT @cuveecollective: Happy Friday Collectors! 

If you havent watched the 1st episode of Wine in Web3 featuring the Robert Craig Wine NFT,…",2022-09-15 12:18:01,
2078,TweetDeck,1.0,VIDEO CONTEST: It's time to vote for the winner of @WineSpectator's 2022 Video Contest! You can watch the finalist… https://t.co/TzEwtQMf7j,2022-09-15 12:18:00,"New York, NY; Napa, CA"
2079,Merchant Media Bot,1.0,RT @CavasMke: Empanadas w chimichurri - YASSS!  Make res @ https://t.co/JLzYTxzNK0 or at Yelp / Cavas site. Thu-Sat 5-9:30 #CavasMke #Latin…,2022-09-15 12:17:42,Everywhere
2080,Twitter Web App,1.0,"Women were forbidden to drink wine during the early days of ancient Rome. If they were caught drinking wine, they w… https://t.co/RastIP5iuu",2022-09-15 12:16:00,
2081,Twitter for Android,17.0,RT @Art_Falaxy: Sumugan Table Runner by Art Falaxy*SALE 25% Off*~Art 2 Exquisite!~ #coasters #gifts #trays #mugs #coffee #society6 #travelm…,2022-09-15 12:15:16,USA
2082,TwinyBots,20.0,"RT @DejaVuQuest: The future of wine in the Metaverse 🍷

https://t.co/fonlo1VgiU 

#DejaVuQuest #Web3 #Metaverse #AR #VR #VirtualReality #Wi…",2022-09-15 12:15:15,Toronto
2083,Twitter Web App,130.0,"RT @cuveecollective: Giveaway Time 🎉  Who wants a Robert Craig Wine NFT?!! Giveaway starts today &amp; ends Tue, Sep 20. Winner will be announc…",2022-09-15 12:12:55,
2084,Twitter for iPad,0.0,"Where the Mina magic happens! ✨

Dine in luxury with us at Mina Steakhouse! Enjoy breathtaking dishes, delicious dr… https://t.co/xCAJT3krQs",2022-09-15 12:04:55,"3 Brookgate,Cambridge,CB1 2AA"
2085,Twitter for Android,23.0,"RT @DemiCassiani: A nice Chardonnay from Margaret River
.
@Moss_Wood #wine #Australia @winewankers @damewine @TheWiningHour @_drazzari @nin…",2022-09-15 12:03:23,Global 
2086,TweetDeck,0.0,"RESTAURANTS: Opened by a couple raised in food and #wine, Les Petites Canailles in #PasoRobles celebrates #France’s… https://t.co/ijMs2LVmwB",2022-09-15 12:03:00,"New York, NY; Napa, CA"
2087,Twitter for Android,23.0,"RT @DemiCassiani: A nice Chardonnay from Margaret River
.
@Moss_Wood #wine #Australia @winewankers @damewine @TheWiningHour @_drazzari @nin…",2022-09-15 12:02:57,New York City
2088,Twitter for Android,12.0,"RT @DivaVinophile: Grilled chimichurri skirt #steak + low-intervention #sangiovese 👌
Tasting notes👉 https://t.co/5azcpKNXT4
#wine #winelove…",2022-09-15 12:02:42,New York City
2089,Information Critical,2.0,"RT @dellondaonline: Get yourself a Baridi 46 Bottle Dual Zone Wine Cellar Fridge with Digital Touch Screen Controls, Black - DH79 #winefrid…",2022-09-15 12:02:30,Virginia
2090,Buffer,1.0,Looking for boutique. These 5 Boutique Hotel Brands Are Rapidly Expanding. #BoutiqueHotels  #UndercoverJetsetter… https://t.co/wlZek3EyCN,2022-09-15 12:02:00,Global
2091,LaterMedia,1.0,Empanadas w chimichurri - YASSS!  Make res @ https://t.co/JLzYTxzNK0 or at Yelp / Cavas site. Thu-Sat 5-9:30… https://t.co/fdTtDHl7cq,2022-09-15 12:01:35,Historic Third Ward Milwaukee
2092,LaterMedia,0.0,"We want your Pinot Noir😍 ⁠
⁠
Head over to https://t.co/q4qdQQxsRN to see what else we are looking for 👀⁠
⁠… https://t.co/FjAxqSOyLW",2022-09-15 12:01:27,
2093,Twitter Web App,1.0,"🍻THIRSTY THURSDAY 🍻
Come in for Happy Hour and enjoy $4 pints and glasses of wine. Also enjoy $1 off all appetizers… https://t.co/zwzgaEUAj7",2022-09-15 12:00:30,
2094,Tea Leaf Collective,0.0,"#Jones Road Wines Jones Road J.J. Pinot Noir 2017 Mornington Peninsula

🛒 &gt;&gt;&gt; https://t.co/Z063Nee9W2

#AD #wine… https://t.co/ClZzjAU1O3",2022-09-15 12:00:17,
2095,Twitter Web App,1.0,"😍 𝐒𝐩𝐢𝐜𝐞𝐝 𝐏𝐨𝐚𝐜𝐡𝐞𝐝 𝐏𝐞𝐚𝐫𝐬 𝐢𝐧 𝐑𝐞𝐝 𝐖𝐢𝐧𝐞
😍 An easy make ahead #dessert and the ultimate #christmas treat. Needless to say… https://t.co/GR6ganfdTo",2022-09-15 11:58:52,"Antwerp, Belgium"
2096,new_bee,0.0,"High Heel Shoes | Lipstick | Glass Wine | Diamonds T-Shirts,Fashion High Heel Tee,Womans Red Gold Birthday, red sho… https://t.co/T674yIbY0b",2022-09-15 11:58:06,
2097,Twitter for iPhone,0.0,Glass of red #wine time https://t.co/c0KvOFLYOW,2022-09-15 11:57:41,Mallorca
2098,Twitter Web App,3.0,"Welcome to the latest issue of Drinks Retailing! To explore the biggest #Christmas drinks trends, plus our regular… https://t.co/F0qg8uzB9V",2022-09-15 11:54:31,UK
2099,Twitter Web App,0.0,"The prefect wine to go with a wonderful, gripping and thought-provoking thriller.

'A definite YES from me!'⭐️⭐️⭐️… https://t.co/5jynrocEdb",2022-09-15 11:49:43,"Norbury, England"
2100,Twitter Web App,0.0,"Feeling very Pinot today: Belle Glos, Clark &amp; Telephone Vineyard Pinot Noir, CA. Black cherry, and dark fruit aroma… https://t.co/DLkjmVwBz4",2022-09-15 11:48:15,
2101,TwitterEmergResponse,0.0,"Wine Tumbler, Gift for Wine Lover, Gift for Her, Barware
 #WineTumbler #LoverGift #wine #Barware #CreationsbyCasady… https://t.co/nfPZniEXNG",2022-09-15 11:47:02,
2102,Twitter for Android,1.0,"RT @WanderingHartz: Is Bulgarian Wine Good?🤔 Spoiler, it is! We booked a tour wine tour and visited Zlaten Rozhen Wine Cellar, and Villa Me…",2022-09-15 11:46:30,
2103,Twitter for Android,5.0,RT @JorgeCarmo9: #Portugal #wine #VinhoVerde #WinesofPortugal  🇵🇹🌄🍷 Think You Know Portugal's Vinho Verde? Think Again! Via @WineEnthusiast…,2022-09-15 11:40:59,"Bologna, Emilia Romagna"
2104,Twitter for iPhone,1.0,The Creator of #TwoBuckChuck has passed. #wine #traderjoes https://t.co/Bts1EJ3mf8,2022-09-15 11:35:46,
2105,Twitter for Android,6.0,"RT @LovelyVinosNFT: Drop me your Vino graffitis! 

Let’s gooo ⬇️

❤️🍷

#NFT #NFTs #art #wine https://t.co/JCn67kctvF",2022-09-15 11:31:27,"Florida, USA"
2106,Farm Machinery,2.0,"RT @dellondaonline: Get yourself a Baridi 46 Bottle Dual Zone Wine Cellar Fridge with Digital Touch Screen Controls, Black - DH79 #winefrid…",2022-09-15 11:30:03,"England, United Kingdom"
2107,Hootsuite Inc.,0.0,"Adrián is back tonight with beautiful Spanish &amp; Flamenco Guitar 
We’ll be here with the beautiful Tapas &amp; Vino!
Has… https://t.co/H0E26vEXde",2022-09-15 11:28:56,"Richmond, Surrey"
2108,Onollo Software,2.0,"Get yourself a Baridi 46 Bottle Dual Zone Wine Cellar Fridge with Digital Touch Screen Controls, Black - DH79… https://t.co/zYCzDvp88K",2022-09-15 11:27:08,Bury St Edmunds
2109,Twitter for Android,10.0,"RT @LovelyVinosNFT: It’s so dark here I can’t see any grapes.. can you please help us? 

That’s Vino 369 ❤️🍷

OS: https://t.co/OGJVa7islM…",2022-09-15 11:25:16,"Florida, USA"
2110,Twitter for iPhone,0.0,"Chic neighbourhood #bars, fine dining, local wine heroes and international classics. Here is the guide to the best… https://t.co/WLTHr4lUVp",2022-09-15 11:23:59,
2111,Twitter Web App,1.0,"RT @jonmagnussonof: Waiting on something? Let this fine jazz piano ballad keep you company!!

Listen on your service of choice 👉 https://t.…",2022-09-15 11:23:11,"Cleveland,Ohio"
2112,Nftmania,130.0,"RT @cuveecollective: Giveaway Time 🎉  Who wants a Robert Craig Wine NFT?!! Giveaway starts today &amp; ends Tue, Sep 20. Winner will be announc…",2022-09-15 11:21:53,
2113,Twitter for iPad,1.0,"RT @KingRiverPress1: .
.
new to London
Aussie merlot 
in a teacup 
.
.
#newhome #London #wine #Australia https://t.co/DN7tJlMrWf",2022-09-15 11:21:18,Mt Lofty SA
2114,TwinyBots,20.0,"RT @DejaVuQuest: The future of wine in the Metaverse 🍷

https://t.co/fonlo1VgiU 

#DejaVuQuest #Web3 #Metaverse #AR #VR #VirtualReality #Wi…",2022-09-15 11:15:42,"Kolkata, India"
2115,PLANOLY,0.0,"Prison has a lot of cons.
.
.
.
.
#dontgotoprison #allyouneediswine #witchesbrewwine #dontgotojail… https://t.co/IwXpqo40Tj",2022-09-15 11:15:12,"Omena, MI"
2116,Twitter Web App,130.0,"RT @cuveecollective: Giveaway Time 🎉  Who wants a Robert Craig Wine NFT?!! Giveaway starts today &amp; ends Tue, Sep 20. Winner will be announc…",2022-09-15 11:13:41,
2117,Twitter for Android,43.0,"RT @figstreetstudio: Wine posters, can be personalized on the web, https://t.co/FpAqjNY1my via @figstreetsales  #personalize #shopindie #Sm…",2022-09-15 11:12:43,
2118,Twitter Web App,2.0,"RT @CathyAvon225: Yes, we can!
🍷 🍷
#wine #winelover #winetime #winelovers #food #redwine #wineoclock 
#sommelier #love #beer #winelife #whi…",2022-09-15 11:12:03,
2119,Twitter Web App,0.0,"Wine Tasting - An evening with Tom O'Connor of Berkmann Wines 
Friday 23rd September
#winetasting #sheffield #wine… https://t.co/XAY7htF0hP",2022-09-15 11:11:03,"89, Trippet Lane, Sheffield"
2120,Buffer,1.0,Stay at home and make this. Our One Pan Spanish Chicken https://t.co/Vz2FZzS0OJ #OnePan #SpanishChicken #travel… https://t.co/AwbOZMQlKe,2022-09-15 11:11:03,Global
2121,dlvr.it,0.0,Make Your Simple Syrup Silky https://t.co/8wzvOTHefY #Wine #Liquor #Spirits https://t.co/BHDsOmX1HT,2022-09-15 11:11:02,"New York, USA"
2122,Twitter for iPhone,5.0,"RT @capewinereview: Two new wines by Neil Ellis 

Wild Flower Darling Rosé 2022

West Coast Sauvignon Blanc 2022

Strikingly beautiful labe…",2022-09-15 11:04:44,Cincinnati/Boston
2123,TwinyBots,20.0,"RT @DejaVuQuest: The future of wine in the Metaverse 🍷

https://t.co/fonlo1VgiU 

#DejaVuQuest #Web3 #Metaverse #AR #VR #VirtualReality #Wi…",2022-09-15 11:04:15,
2124,Twitter Web App,0.0,Maker's Mark is a small-batch bourbon whiskey produced by Beam Suntory with 45% alcohol by volume and sold in squar… https://t.co/XN5RuIEmrR,2022-09-15 10:57:35,"Baltimore, MD"
2125,TwinyBots,20.0,"RT @DejaVuQuest: The future of wine in the Metaverse 🍷

https://t.co/fonlo1VgiU 

#DejaVuQuest #Web3 #Metaverse #AR #VR #VirtualReality #Wi…",2022-09-15 10:57:10,"Calabar, CR, Nigeria"
2126,Post Share for JaimeSays,0.0,I Hired an Interior Designer and Was Disappointed https://t.co/rBF1zPFe63 #ttot #travel #wanderlust #wine,2022-09-15 10:56:58,"Chicago, IL"
2127,Twitter for Android,0.0,"""Wine Wednesday"" Episode #207
Domestic Bubbly From Sunset
https://t.co/qxRdY0h99R 

@sunset_cellars
@enowine_sf… https://t.co/pCpgEWE83m",2022-09-15 10:56:22,
2128,Hootsuite Inc.,0.0,"Because You Deserve Relax And Chill🍷🌍🙏🌎✌️ Search “aldo guitar” 🎸for music information.

#aldoguitar #relaxingmusic… https://t.co/qVW33pQ50L",2022-09-15 10:55:10,USA
2129,daniel tweet meter,0.0,"I will draw awesome grime art and #zombie face po̍rtrait for #halloween 🤚

👉👉https://t.co/6sNkzEDgVT… https://t.co/fSH0PMkmI3",2022-09-15 10:54:34,"Nairobi, Kenya"
2130,Twitter for iPad,23.0,"RT @DemiCassiani: A nice Chardonnay from Margaret River
.
@Moss_Wood #wine #Australia @winewankers @damewine @TheWiningHour @_drazzari @nin…",2022-09-15 10:49:04,
2131,TweetDeck,0.0,"Sit back and relax with beautiful #food, good company and free-flowing bubbly! #wine #whatson #sydney @sir_stamford… https://t.co/Mp0pCjkvNA",2022-09-15 10:48:00,Sydney
2132,Twitter for Android,0.0,Vinpro #wine #tourism manager @MarisahNieuwoudt is attending the @TBCZA Tourism Leadership Conference.  Travellers'… https://t.co/bNZpbmeASo,2022-09-15 10:47:23,"Paarl, Western Cape, ZA"
2133,IFTTT,0.0,Today's #weather in the #Niagara #Wine Country: High 19C - Low 11C. Currently it is 12C and Fair. How's the weather in your area?,2022-09-15 10:43:52,Twitter Vineyard /USA /CANADA
2134,Twitter for Android,20.0,"RT @DejaVuQuest: The future of wine in the Metaverse 🍷

https://t.co/fonlo1VgiU 

#DejaVuQuest #Web3 #Metaverse #AR #VR #VirtualReality #Wi…",2022-09-15 10:42:41,"Florida,USA"
2135,Twitter for iPhone,1.0,Follow my IG page for personalized crafts and party favors @bella_kreations_ #custom #personalize #crafts… https://t.co/CVjHIPuS9d,2022-09-15 10:41:38,"Brooklyn, NY"
2136,Twitter for iPhone,1.0,Follow my IG page for personalized crafts and party favors @bella_kreations_ #custom #personalize #crafts… https://t.co/whK8ufC96V,2022-09-15 10:35:55,"Brooklyn, NY"
2137,Twitter for Android,0.0,"Happiness is..
You and me and a couple of glasses of Wine 🥂

What’s in your #wine glass, tonight? 🍇
#winetime #wineday #winelovers",2022-09-15 10:34:34,"Yogyakarta, Indonesia"
2138,Twitter for iPhone,4.0,"RT @LovelyVinosNFT: Don’t fight the Vinos join us and the Vino Revolution will slowly make you all lovely!! #vinolution

#NFT #NFTs #art #w…",2022-09-15 10:33:01,The Asylum
2139,Twitter Web App,1.0,"🗓️Savethedate  🍇6th Global Conference on Wine Tourism in Alba 🇮🇹  starts on 19 September🍷

#turismo #Italia #Italy… https://t.co/O1rIjpwFPL",2022-09-15 10:32:01,"Harare, Zimbabwe"
2140,Twitter for Android,0.0,"#winereview Greek red #wine Agiorgitiko 2019
⭐⭐⭐ £11.99 Bites of Greece
Aromas of uncooked chocolate cake mix
https://t.co/nGmscFYkgq",2022-09-15 10:26:47,"Shropshire, England"
2141,Twitter Web App,2.0,"Prem @alanwinde, thank you for the continued support of @WCGovAgri @WesternCapeGov &amp; Min @ivan2meyer to… https://t.co/Jx4qtvnMkU",2022-09-15 10:24:39,"Paarl, Western Cape, ZA"
2142,Bot Libre!,1.0,"RT @Craft64AZ: All we do is w(h)ine until it hits Happy Hour time. Join us from 3pm-6pm for $7 wines by the glass! 🍷

#craft64 #local #craf…",2022-09-15 10:22:18,Underground
2143,Twitter for iPhone,2.0,"RT @jobad78: Who doesn't love a great Garden Party, right!? Our friends @wineconceptsSA and @Vineyard_Hotel are hosting an International Ga…",2022-09-15 10:20:49,South Africa
2144,Twitter for Android,0.0,"Examples what Voices are like.

Auditory hallucinations aka #Voices from schizophrenia. 
#2ndPerson
""you are an evi… https://t.co/RPLzLRW1Mx",2022-09-15 10:17:15,"Tucson, AZ"
2145,Twitter for iPhone,5.0,"RT @capewinereview: Two new wines by Neil Ellis 

Wild Flower Darling Rosé 2022

West Coast Sauvignon Blanc 2022

Strikingly beautiful labe…",2022-09-15 10:10:13,"Cape Town, South Africa"
2146,Twitter for iPhone,5.0,"RT @capewinereview: Two new wines by Neil Ellis 

Wild Flower Darling Rosé 2022

West Coast Sauvignon Blanc 2022

Strikingly beautiful labe…",2022-09-15 10:08:38,South Africa
2147,Twitter Web App,0.0,#Wine is how classy people get wasted.,2022-09-15 10:03:30,
2148,NEW official Twitterbot Chamonix,1.0,"RT @VinoTQM: # 2017 Chamonix Greywacke Pinotage &gt; £21

¡Eso es bebe! &gt;&gt;&gt; https://t.co/daDDv5wWk7

Delicious 3.5 star wine from Franschhoek.…",2022-09-15 10:02:30,"Chamonix, Rhône-Alpes"
2149,Twitter for iPhone,0.0,RMIT #Nudgeathon2022 team in action today.  Super proud of your work.  First time representing our Behavioural Busi… https://t.co/dvnSnfQzCu,2022-09-15 10:02:20,"Melbourne, Victoria"
2150,Publer.io,0.0,Exodus from the Casablanca Valley in Chile. Many wineries are moving further south because of the lack of water. Ot… https://t.co/YNJApPb6RA,2022-09-15 10:00:43,
2151,Tea Leaf Collective,1.0,"# 2017 Chamonix Greywacke Pinotage &gt; £21

¡Eso es bebe! &gt;&gt;&gt; https://t.co/daDDv5wWk7

Delicious 3.5 star wine from F… https://t.co/uGu6IUP09S",2022-09-15 10:00:23,España
2152,Twitter Web App,0.0,"Just a stone's throw from Oxford Circus, @dinehard visits Chourangi who is bringing 300 year old Calcutta cuisine t… https://t.co/zGvCL64TvA",2022-09-15 09:58:58,International
2153,Information Critical,1.0,"RT @robthefoodie: https://t.co/Zs34gqpITo
🇮🇹 The Write Taste's 'Tipple of the Month' for September is a delicious, organic Valpolicella Rip…",2022-09-15 09:57:16,Virginia
2154,Twitter for Android,3.0,"RT @Qwine: In a ""once in a generation opportunity"" @Brokenwood has purchased the Oakey Creek Vineyard to continue their production of premi…",2022-09-15 09:53:24,"Hunter Valley, NSW Australia"
2155,dlvr.it,2.0,Matetic Vineyards EQ Coastal Sauvignon Blanc 2020 – A Substantial Sauvignon Blanc with Well-Integrated Flavors: Mat… https://t.co/LGVTyiMZn2,2022-09-15 09:49:05,"UK EU France, Aube, Argentina"
2156,Twitter Web App,0.0,"Lots of wine events this month including International Grenache Day tomorrow!
https://t.co/HP4IVzOIfP
#GrenacheDay #wine",2022-09-15 09:45:52,"Boston, MA"
2157,Twitter for Android,3.0,"RT @JeannieChoLee: Love the 168th edition of Krug - amazing purity and depth based on 2012 vintage with some 1996 also included!

#champagn…",2022-09-15 09:44:01,"Newcastle, New South Wales"
2158,jsontweetdata,0.0,"High Heel Shoes | Lipstick | Glass Wine | Diamonds T-Shirts,Fashion High Heel Tee,Womans Red Gold Birthday, red sho… https://t.co/FXbeUsxmV2",2022-09-15 09:40:41,
2159,Twitter Web App,0.0,"By way of thirst, and a slightly skewy tilt, here's a couple I got at a good price from Lidl recently - and well wo… https://t.co/TBhmh9hQyB",2022-09-15 09:39:01,"Manchester, UK"
2160,Twitter for iPhone,0.0,Halloween Party Invitations #halloween #halloweenparty #invitations #sale #wine #winelabels #bridalshower… https://t.co/s6gwiEkv09,2022-09-15 09:38:49,
2161,Paper.li,0.0,"Check out the latest edition of The Commercial Guardian! 

https://t.co/dHdCLLGZmY Thanks to @therealzanetta #wine #smartnews",2022-09-15 09:38:06,"UK, Canada, The World"
2162,TweetDeck,2.0,RT @Franglais27: As it's #WineWednesday a visit to Lednice château and Annovino for wine tasting for #Traverse22 was perfectly timed! Have…,2022-09-15 09:37:02,"London, UK & Toronto, Can."
2163,dlvr.it,1.0,RT @RealWineGuru: What wines stood out at MJ Cellars inaugural portfolio tasting?: Mags Janjo is no stranger to readers of The Buyer – from…,2022-09-15 09:36:35,"UK EU France, Aube, Argentina"
2164,Twitter for Android,0.0,"Now you know there is evil in this bottle.. Do you dare to try it ""Heartlessly""? 👽🦊😁 Anyone else
would like a wine… https://t.co/CunuyvBsgv",2022-09-15 09:35:55,
2165,CRW-Tweety,0.0,"Straw yellow, an elegant fruity scent, fresh tasting #Frascati superiore #wine!

Buy online: https://t.co/1GOCUFuo3q https://t.co/emy9w38Ljh",2022-09-15 09:35:07,United Kingdom
2166,Twitter Text Capture,0.0,"High Heel Shoes, Lipstick , Wine Glass, Diamonds T-Shirts, Fashion High Heel Tee, Women's Birthday Shirt, Stiletto… https://t.co/TuXe4xLDrE",2022-09-15 09:32:47,"Florence, KY"
